0, -1.818
20, -3.602
40, -5.351
60, -7.051
80, -8.727
100,-10.372
120,-11.985
140,-13.553
160,-15.098
180,-16.615
200,-18.105
220,-19.561
240,-20.992
260,-22.395
280,-23.764
300,-25.097
320,-26.419
340,-27.715
360,-28.981
380,-30.221
400,-31.439
420,-32.631
440,-33.800
460,-34.943
480,-36.063
500,-37.159
520,-38.235
540,-39.288
560,-40.313
580,-41.317
600,-42.310
620,-43.283
640,-44.236
660,-45.174
680,-46.090
700,-46.987
720,-47.868
740,-48.734
760,-49.578
780,-50.399
800,-51.208
820,-51.999
840,-52.765
860,-53.520
880,-54.266
900,-54.997
920,-55.719
940,-56.426
960,-57.119
980,-57.790
1000,-58.437
1020,-59.089
1040,-59.716
1060,-60.341
1080,-60.955
1100,-61.551
1120,-62.138
1140,-62.704
1160,-63.262
1180,-63.810
1200,-64.336
1220,-64.843
1240,-65.348
1260,-65.845
1280,-66.345
1300,-66.827
1320,-67.299
1340,-67.767
1360,-68.226
1380,-68.684
1400,-69.126
1420,-69.558
1440,-69.987
1460,-70.405
1480,-70.810
1500,-71.205
1520,-71.595
1540,-71.977
1560,-72.343
1580,-72.702
1600,-73.055
1620,-73.394
1640,-73.733
1660,-74.049
1680,-74.373
1700,-74.683
1720,-74.995
1740,-75.304
1760,-75.613
1780,-75.920
1800,-76.220
1820,-76.514
1840,-76.798
1860,-77.083
1880,-77.359
1900,-77.629
1920,-77.896
1940,-78.158
1960,-78.411
1980,-78.649
2000,-78.879
2020,-79.103
2040,-79.332
2060,-79.556
2080,-79.786
2100,-80.032
2120,-80.276
2140,-80.508
2160,-80.735
2180,-80.944
2200,-81.122
2220,-81.297
2240,-81.475
2260,-81.638
2280,-81.810
2300,-81.991
2320,-82.184
2340,-82.377
2360,-82.561
2380,-82.801
2400,-83.046
2420,-83.240
2440,-83.367
2460,-83.462
2480,-83.482
2500,-83.462
2520,-83.480
2540,-83.564
2560,-83.708
2580,-83.876
2600,-84.096
2620,-84.327
2640,-84.519
2660,-84.650
2680,-84.743
2700,-84.791
2720,-84.839
2740,-84.921
2760,-85.001
2780,-85.084
2800,-85.166
2820,-85.251
2840,-85.338
2860,-85.439
2880,-85.558
2900,-85.637
2920,-85.682
2940,-85.730
2960,-85.781
2980,-85.827
3000,-85.865
3020,-85.921
3040,-85.994
3060,-86.066
3080,-86.125
3100,-86.188
3120,-86.254
3140,-86.304
3160,-86.348
3180,-86.391
3200,-86.438
3220,-86.476
3240,-86.443
3260,-86.323
3280,-86.111
3300,-85.875
3320,-85.603
3340,-85.344
3360,-85.101
3380,-84.850
3400,-84.584
3420,-84.333
3440,-84.051
3460,-83.687
3480,-83.265
3500,-82.740
3520,-82.086
3540,-81.323
3560,-80.360
3580,-79.117
3600,-77.636
3620,-75.927
3640,-74.166
3660,-72.437
3680,-70.672
3700,-68.883
3720,-67.020
3740,-65.092
3760,-63.094
3780,-61.133
3800,-59.376
3820,-57.800
3840,-56.486
3860,-55.302
3880,-54.261
3900,-53.320
3920,-52.690
3940,-52.328
3960,-52.289
3980,-52.476
4000,-53.012
4020,-53.606
4040,-54.481
4060,-55.579
4080,-56.662
4100,-57.707
4120,-58.648
4140,-59.513
4160,-60.199
4180,-60.682
4200,-61.054
4220,-61.383
4240,-61.687
4260,-62.047
4280,-62.515
4300,-63.093
4320,-63.742
4340,-64.409
4360,-65.059
4380,-65.690
4400,-66.257
4420,-66.745
4440,-67.129
4460,-67.499
4480,-67.867
4500,-68.247
4520,-68.635
4540,-69.042
4560,-69.505
4580,-69.973
4600,-70.424
4620,-70.863
4640,-71.281
4660,-71.693
4680,-72.066
4700,-72.403
4720,-72.738
4740,-73.080
4760,-73.447
4780,-73.799
4800,-74.141
4820,-74.503
4840,-74.888
4860,-75.259
4880,-75.598
4900,-75.917
4920,-76.201
4940,-76.466
4960,-76.726
4980,-76.987
5000,-77.257
5020,-77.526
5040,-77.788
5060,-78.055
5080,-78.319
5100,-78.575
5120,-78.822
5140,-79.073
5160,-79.309
5180,-79.544
5200,-79.775
5220,-79.997
5240,-80.215
5260,-80.446
5280,-80.661
5300,-80.887
5320,-81.122
5340,-81.352
5360,-81.593
5380,-81.853
5400,-82.131
5420,-82.435
5440,-82.740
5460,-83.065
5480,-83.394
5500,-83.753
5520,-84.186
5540,-84.798
5560,-85.457
5580,-86.282
5600,-87.336
5620,-88.583
5640,-89.981
5660,-91.472
5680,-93.021
5700,-94.702
5720,-96.394
5740,-98.165
5760,-99.880
5780,-101.725
5800,-103.567
5820,-105.605
5840,-107.691
5860,-109.630
5880,-111.340
5900,-112.859
5920,-114.252
5940,-115.468
5960,-116.585
5980,-117.190
6000,-117.415
6020,-117.074
6040,-116.669
6060,-115.868
6080,-115.024
6100,-114.289
6120,-113.698
6140,-113.199
6160,-112.814
6180,-112.438
6200,-112.159
6220,-111.917
6240,-111.651
6260,-111.279
6280,-110.846
6300,-110.328
6320,-109.801
6340,-109.268
6360,-108.763
6380,-108.291
6400,-107.885
6420,-107.526
6440,-107.207
6460,-106.913
6480,-106.659
6500,-106.411
6520,-106.133
6540,-105.784
6560,-105.411
6580,-105.048
6600,-104.689
6620,-104.349
6640,-104.040
6660,-103.774
6680,-103.533
6700,-103.321
6720,-103.113
6740,-102.898
6760,-102.664
6780,-102.414
6800,-102.160
6820,-101.929
6840,-101.716
6860,-101.516
6880,-101.348
6900,-101.177
6920,-101.006
6940,-100.837
6960,-100.674
6980,-100.510
7000,-100.339
7020,-100.165
7040,-100.014
7060,-99.870
7080,-99.756
7100,-99.677
7120,-99.639
7140,-99.684
7160,-99.842
7180,-100.087
7200,-100.411
7220,-100.776
7240,-101.193
7260,-101.602
7280,-102.105
7300,-102.720
7320,-103.518
7340,-104.196
7360,-104.820
7380,-105.334
7400,-105.803
7420,-106.372
7440,-107.033
7460,-107.715
7480,-108.295
7500,-108.717
7520,-108.953
7540,-109.173
7560,-109.471
7580,-109.785
7600,-110.128
7620,-110.524
7640,-111.036
7660,-111.678
7680,-112.370
7700,-113.010
7720,-113.576
7740,-114.107
7760,-114.625
7780,-115.154
7800,-115.694
7820,-116.181
7840,-116.610
7860,-116.969
7880,-117.190
7900,-117.334
7920,-117.268
7940,-117.047
7960,-116.744
7980,-116.441
8000,-116.074
8020,-115.579
8040,-114.989
8060,-114.300
8080,-113.526
8100,-112.803
8120,-112.125
8140,-111.438
8160,-110.761
8180,-110.113
8200,-109.467
8220,-108.870
8240,-108.333
8260,-107.850
8280,-107.386
8300,-106.890
8320,-106.415
8340,-105.951
8360,-105.566
8380,-105.178
8400,-104.807
8420,-104.442
8440,-104.079
8460,-103.735
8480,-103.371
8500,-102.997
8520,-102.600
8540,-102.207
8560,-101.846
8580,-101.518
8600,-101.198
8620,-100.859
8640,-100.540
8660,-100.226
8680,-99.941
8700,-99.539
8720,-98.996
8740,-98.392
8760,-97.777
8780,-97.206
8800,-96.521
8820,-95.793
8840,-94.947
8860,-93.921
8880,-92.696
8900,-91.441
8920,-90.018
8940,-88.511
8960,-87.007
8980,-85.433
9000,-83.767
9020,-81.858
9040,-79.946
9060,-77.902
9080,-76.044
9100,-74.361
9120,-73.142
9140,-72.645
9160,-72.455
9180,-72.778
9200,-73.286
9220,-74.229
9240,-75.134
9260,-75.794
9280,-76.382
9300,-76.841
9320,-77.088
9340,-77.256
9360,-77.348
9380,-77.403
9400,-77.477
9420,-77.531
9440,-77.630
9460,-77.815
9480,-78.085
9500,-78.392
9520,-78.772
9540,-79.116
9560,-79.433
9580,-79.703
9600,-79.932
9620,-80.119
9640,-80.272
9660,-80.417
9680,-80.562
9700,-80.697
9720,-80.854
9740,-81.050
9760,-81.277
9780,-81.490
9800,-81.696
9820,-81.931
9840,-82.141
9860,-82.298
9880,-82.415
9900,-82.550
9920,-82.698
9940,-82.828
9960,-82.962
9980,-83.100
10000,-83.262
10020,-83.410
10040,-83.543
10060,-83.660
10080,-83.772
10100,-83.859
10120,-83.947
10140,-84.041
10160,-84.129
10180,-84.208
10200,-84.287
10220,-84.389
10240,-84.492
10260,-84.570
10280,-84.636
10300,-84.692
10320,-84.743
10340,-84.763
10360,-84.757
10380,-84.760
10400,-84.773
10420,-84.758
10440,-84.739
10460,-84.649
10480,-84.472
10500,-84.262
10520,-84.029
10540,-83.799
10560,-83.578
10580,-83.393
10600,-83.211
10620,-83.050
10640,-82.868
10660,-82.652
10680,-82.420
10700,-82.202
10720,-81.999
10740,-81.890
10760,-81.681
10780,-81.244
10800,-80.759
10820,-80.108
10840,-79.429
10860,-78.782
10880,-78.193
10900,-77.611
10920,-76.983
10940,-76.238
10960,-75.338
10980,-74.444
11000,-73.558
11020,-72.719
11040,-71.889
11060,-71.119
11080,-70.328
11100,-69.451
11120,-68.548
11140,-67.714
11160,-66.878
11180,-66.078
11200,-65.267
11220,-64.467
11240,-63.689
11260,-62.939
11280,-62.231
11300,-61.543
11320,-60.858
11340,-60.185
11360,-59.563
11380,-59.026
11400,-58.586
11420,-58.321
11440,-58.213
11460,-58.295
11480,-58.470
11500,-58.733
11520,-59.073
11540,-59.514
11560,-60.029
11580,-60.568
11600,-61.167
11620,-61.804
11640,-62.425
11660,-63.084
11680,-63.641
11700,-64.123
11720,-64.587
11740,-65.002
11760,-65.424
11780,-65.844
11800,-66.249
11820,-66.594
11840,-66.956
11860,-67.359
11880,-67.737
11900,-68.105
11920,-68.521
11940,-68.942
11960,-69.379
11980,-69.800
12000,-70.178
12020,-70.583
12040,-71.032
12060,-71.488
12080,-71.951
12100,-72.424
12120,-72.936
12140,-73.462
12160,-73.951
12180,-74.389
12200,-74.800
12220,-75.186
12240,-75.594
12260,-76.131
12280,-76.847
12300,-77.794
12320,-79.032
12340,-80.458
12360,-82.121
12380,-83.953
12400,-85.840
12420,-87.741
12440,-89.628
12460,-91.456
12480,-93.272
12500,-95.111
12520,-96.996
12540,-98.853
12560,-100.633
12580,-102.350
12600,-104.086
12620,-105.930
12640,-107.627
12660,-108.950
12680,-109.549
12700,-109.767
12720,-109.267
12740,-108.358
12760,-107.563
12780,-106.885
12800,-106.250
12820,-105.676
12840,-105.242
12860,-105.018
12880,-105.005
12900,-104.985
12920,-104.896
12940,-104.706
12960,-104.397
12980,-103.970
13000,-103.492
13020,-103.022
13040,-102.586
13060,-102.197
13080,-101.898
13100,-101.667
13120,-101.484
13140,-101.309
13160,-101.140
13180,-100.972
13200,-100.860
13220,-100.723
13240,-100.587
13260,-100.513
13280,-100.550
13300,-100.571
13320,-100.608
13340,-100.699
13360,-100.737
13380,-100.673
13400,-100.540
13420,-100.436
13440,-100.421
13460,-100.473
13480,-100.603
13500,-100.751
13520,-100.927
13540,-101.041
13560,-101.056
13580,-101.025
13600,-100.993
13620,-100.832
13640,-100.621
13660,-100.433
13680,-100.287
13700,-100.269
13720,-100.333
13740,-100.554
13760,-100.987
13780,-101.443
13800,-101.949
13820,-102.383
13840,-102.857
13860,-103.460
13880,-104.188
13900,-104.895
13920,-105.560
13940,-106.362
13960,-107.228
13980,-108.121
14000,-109.068
14020,-110.029
14040,-110.868
14060,-111.770
14080,-112.770
14100,-113.752
14120,-114.809
14140,-115.908
14160,-117.019
14180,-118.139
14200,-119.354
14220,-120.545
14240,-121.622
14260,-122.593
14280,-123.398
14300,-123.982
14320,-124.468
14340,-124.610
14360,-124.471
14380,-124.196
14400,-123.811
14420,-123.507
14440,-123.214
14460,-122.921
14480,-122.663
14500,-122.419
14520,-122.069
14540,-121.631
14560,-121.188
14580,-120.656
14600,-120.084
14620,-119.440
14640,-118.735
14660,-117.973
14680,-117.108
14700,-116.197
14720,-115.336
14740,-114.559
14760,-113.864
14780,-113.283
14800,-112.666
14820,-111.936
14840,-111.192
14860,-110.458
14880,-109.729
14900,-109.016
14920,-108.412
14940,-107.804
14960,-107.228
14980,-106.648
15000,-106.094
15020,-105.440
15040,-104.649
15060,-103.751
15080,-102.748
15100,-101.707
15120,-100.704
15140,-99.777
15160,-98.857
15180,-97.824
15200,-96.763
15220,-95.550
15240,-94.228
15260,-92.760
15280,-91.216
15300,-89.524
15320,-87.767
15340,-85.890
15360,-83.983
15380,-82.091
15400,-80.239
15420,-78.493
15440,-76.842
15460,-75.229
15480,-73.581
15500,-71.946
15520,-70.296
15540,-68.870
15560,-67.728
15580,-67.293
15600,-67.517
15620,-68.107
15640,-68.893
15660,-69.774
15680,-70.549
15700,-71.072
15720,-71.234
15740,-71.125
15760,-70.888
15780,-70.687
15800,-70.573
15820,-70.649
15840,-70.973
15860,-71.453
15880,-72.000
15900,-72.554
15920,-73.077
15940,-73.500
15960,-73.817
15980,-74.095
16000,-74.396
16020,-74.774
16040,-75.209
16060,-75.780
16080,-76.342
16100,-76.831
16120,-77.210
16140,-77.554
16160,-77.841
16180,-78.023
16200,-78.164
16220,-78.307
16240,-78.473
16260,-78.656
16280,-78.861
16300,-79.120
16320,-79.410
16340,-79.693
16360,-79.970
16380,-80.219
16400,-80.444
16420,-80.609
16440,-80.757
16460,-80.919
16480,-81.084
16500,-81.269
16520,-81.465
16540,-81.671
16560,-81.860
16580,-82.039
16600,-82.200
16620,-82.332
16640,-82.457
16660,-82.573
16680,-82.700
16700,-82.846
16720,-83.003
16740,-83.161
16760,-83.320
16780,-83.487
16800,-83.647
16820,-83.802
16840,-83.920
16860,-84.037
16880,-84.148
16900,-84.257
16920,-84.358
16940,-84.465
16960,-84.577
16980,-84.701
17000,-84.816
17020,-84.930
17040,-85.045
17060,-85.151
17080,-85.253
17100,-85.354
17120,-85.447
17140,-85.541
17160,-85.625
17180,-85.722
17200,-85.825
17220,-85.920
17240,-86.011
17260,-86.100
17280,-86.182
17300,-86.273
17320,-86.361
17340,-86.451
17360,-86.526
17380,-86.600
17400,-86.673
17420,-86.742
17440,-86.812
17460,-86.883
17480,-86.957
17500,-87.023
